  2%|▏         | 34/2000 [00:11<05:50,  5.61it/s, num_gaussians: 258024 | tracking_loss: 3645.5723 | mapping_loss: 0.0098]
  2%|▏         | 35/2000 [00:11<05:49,  5.62it/s, num_gaussians: 258024 | tracking_loss: 3645.5723 | mapping_loss: 0.0098]
  2%|▏         | 35/2000 [00:11<05:49,  5.62it/s, num_gaussians: 259731 | tracking_loss: 3618.4082 | mapping_loss: 0.0122]
  2%|▏         | 36/2000 [00:11<05:50,  5.60it/s, num_gaussians: 259731 | tracking_loss: 3618.4082 | mapping_loss: 0.0122]
  2%|▏         | 36/2000 [00:11<05:50,  5.60it/s, num_gaussians: 260370 | tracking_loss: 3829.1990 | mapping_loss: 0.0180]
  2%|▏         | 37/2000 [00:11<05:49,  5.62it/s, num_gaussians: 260370 | tracking_loss: 3829.1990 | mapping_loss: 0.0180]
  2%|▏         | 37/2000 [00:11<05:49,  5.62it/s, num_gaussians: 261478 | tracking_loss: 3661.1970 | mapping_loss: 0.0108]
  2%|▏         | 38/2000 [00:11<05:49,  5.61it/s, num_gaussians: 261478 | tracking_loss: 3661.1970 | mapping_loss: 0.0108]
  2%|▏         | 38/2000 [00:11<05:49,  5.61it/s, num_gaussians: 262314 | tracking_loss: 3937.5420 | mapping_loss: 0.0154]
  2%|▏         | 39/2000 [00:12<05:49,  5.62it/s, num_gaussians: 262314 | tracking_loss: 3937.5420 | mapping_loss: 0.0154]
  2%|▏         | 39/2000 [00:12<05:49,  5.62it/s, num_gaussians: 262812 | tracking_loss: 3982.5820 | mapping_loss: 0.0149]
  2%|▏         | 40/2000 [00:12<05:50,  5.60it/s, num_gaussians: 262812 | tracking_loss: 3982.5820 | mapping_loss: 0.0149]
  2%|▏         | 40/2000 [00:12<05:50,  5.60it/s, num_gaussians: 263895 | tracking_loss: 4623.2676 | mapping_loss: 0.0091]
  2%|▏         | 41/2000 [00:12<05:49,  5.61it/s, num_gaussians: 263895 | tracking_loss: 4623.2676 | mapping_loss: 0.0091]
  2%|▏         | 41/2000 [00:12<05:49,  5.61it/s, num_gaussians: 264196 | tracking_loss: 4873.1025 | mapping_loss: 0.0139]
  2%|▏         | 42/2000 [00:12<05:49,  5.61it/s, num_gaussians: 264196 | tracking_loss: 4873.1025 | mapping_loss: 0.0139]
  2%|▏         | 42/2000 [00:12<05:49,  5.61it/s, num_gaussians: 264549 | tracking_loss: 4607.5190 | mapping_loss: 0.0166]
  2%|▏         | 43/2000 [00:12<05:50,  5.58it/s, num_gaussians: 264549 | tracking_loss: 4607.5190 | mapping_loss: 0.0166]
  2%|▏         | 43/2000 [00:12<05:50,  5.58it/s, num_gaussians: 265123 | tracking_loss: 4363.5444 | mapping_loss: 0.0127]
  2%|▏         | 44/2000 [00:12<05:50,  5.58it/s, num_gaussians: 265123 | tracking_loss: 4363.5444 | mapping_loss: 0.0127]
  2%|▏         | 44/2000 [00:12<05:50,  5.58it/s, num_gaussians: 265507 | tracking_loss: 4589.3789 | mapping_loss: 0.0077]
  2%|▏         | 45/2000 [00:13<05:51,  5.56it/s, num_gaussians: 265507 | tracking_loss: 4589.3789 | mapping_loss: 0.0077]
  2%|▏         | 45/2000 [00:13<05:51,  5.56it/s, num_gaussians: 265990 | tracking_loss: 4015.1172 | mapping_loss: 0.0116]
  2%|▏         | 46/2000 [00:13<05:52,  5.55it/s, num_gaussians: 265990 | tracking_loss: 4015.1172 | mapping_loss: 0.0116]
  2%|▏         | 46/2000 [00:13<05:52,  5.55it/s, num_gaussians: 266457 | tracking_loss: 4410.6714 | mapping_loss: 0.0088]
  2%|▏         | 47/2000 [00:13<05:52,  5.55it/s, num_gaussians: 266457 | tracking_loss: 4410.6714 | mapping_loss: 0.0088]
  2%|▏         | 47/2000 [00:13<05:52,  5.55it/s, num_gaussians: 267207 | tracking_loss: 4239.5742 | mapping_loss: 0.0091]
  2%|▏         | 48/2000 [00:13<05:52,  5.54it/s, num_gaussians: 267207 | tracking_loss: 4239.5742 | mapping_loss: 0.0091]
  2%|▏         | 48/2000 [00:13<05:52,  5.54it/s, num_gaussians: 267911 | tracking_loss: 4614.9897 | mapping_loss: 0.0089]
  2%|▏         | 49/2000 [00:13<05:52,  5.54it/s, num_gaussians: 267911 | tracking_loss: 4614.9897 | mapping_loss: 0.0089]
  2%|▏         | 49/2000 [00:13<05:52,  5.54it/s, num_gaussians: 268821 | tracking_loss: 4645.1997 | mapping_loss: 0.0099]
  2%|▎         | 50/2000 [00:14<05:53,  5.51it/s, num_gaussians: 268821 | tracking_loss: 4645.1997 | mapping_loss: 0.0099]
  2%|▎         | 50/2000 [00:14<05:53,  5.51it/s, num_gaussians: 269551 | tracking_loss: 5209.1855 | mapping_loss: 0.0106]
  3%|▎         | 51/2000 [00:14<05:53,  5.52it/s, num_gaussians: 269551 | tracking_loss: 5209.1855 | mapping_loss: 0.0106]
  3%|▎         | 51/2000 [00:14<05:53,  5.52it/s, num_gaussians: 270667 | tracking_loss: 5158.8291 | mapping_loss: 0.0110]
  3%|▎         | 52/2000 [00:14<05:53,  5.52it/s, num_gaussians: 270667 | tracking_loss: 5158.8291 | mapping_loss: 0.0110]
  3%|▎         | 52/2000 [00:14<05:53,  5.52it/s, num_gaussians: 271650 | tracking_loss: 5205.2070 | mapping_loss: 0.0113]
  3%|▎         | 53/2000 [00:14<05:52,  5.52it/s, num_gaussians: 271650 | tracking_loss: 5205.2070 | mapping_loss: 0.0113]
  3%|▎         | 53/2000 [00:14<05:52,  5.52it/s, num_gaussians: 272539 | tracking_loss: 4659.7578 | mapping_loss: 0.0084]
  3%|▎         | 54/2000 [00:14<05:54,  5.49it/s, num_gaussians: 272539 | tracking_loss: 4659.7578 | mapping_loss: 0.0084]
  3%|▎         | 54/2000 [00:14<05:54,  5.49it/s, num_gaussians: 273799 | tracking_loss: 4890.8818 | mapping_loss: 0.0115]
  3%|▎         | 55/2000 [00:14<05:55,  5.47it/s, num_gaussians: 273799 | tracking_loss: 4890.8818 | mapping_loss: 0.0115]
  3%|▎         | 55/2000 [00:14<05:55,  5.47it/s, num_gaussians: 274826 | tracking_loss: 5455.1895 | mapping_loss: 0.0108]
  3%|▎         | 56/2000 [00:15<05:55,  5.47it/s, num_gaussians: 274826 | tracking_loss: 5455.1895 | mapping_loss: 0.0108]
  3%|▎         | 56/2000 [00:15<05:55,  5.47it/s, num_gaussians: 276148 | tracking_loss: 5471.5674 | mapping_loss: 0.0084]
  3%|▎         | 57/2000 [00:15<05:54,  5.48it/s, num_gaussians: 276148 | tracking_loss: 5471.5674 | mapping_loss: 0.0084]
  3%|▎         | 57/2000 [00:15<05:54,  5.48it/s, num_gaussians: 277428 | tracking_loss: 5742.2422 | mapping_loss: 0.0137]
  3%|▎         | 58/2000 [00:15<05:54,  5.48it/s, num_gaussians: 277428 | tracking_loss: 5742.2422 | mapping_loss: 0.0137]
  3%|▎         | 58/2000 [00:15<05:54,  5.48it/s, num_gaussians: 278640 | tracking_loss: 5605.7534 | mapping_loss: 0.0163]
  3%|▎         | 59/2000 [00:15<05:54,  5.47it/s, num_gaussians: 278640 | tracking_loss: 5605.7534 | mapping_loss: 0.0163]
  3%|▎         | 59/2000 [00:15<05:54,  5.47it/s, num_gaussians: 280021 | tracking_loss: 5371.4541 | mapping_loss: 0.0099]
  3%|▎         | 60/2000 [00:15<05:56,  5.45it/s, num_gaussians: 280021 | tracking_loss: 5371.4541 | mapping_loss: 0.0099]
  3%|▎         | 60/2000 [00:15<05:56,  5.45it/s, num_gaussians: 281215 | tracking_loss: 5406.0981 | mapping_loss: 0.0086]
  3%|▎         | 61/2000 [00:16<05:56,  5.44it/s, num_gaussians: 281215 | tracking_loss: 5406.0981 | mapping_loss: 0.0086]
  3%|▎         | 61/2000 [00:16<05:56,  5.44it/s, num_gaussians: 282866 | tracking_loss: 5246.7930 | mapping_loss: 0.0129]
  3%|▎         | 62/2000 [00:16<05:56,  5.43it/s, num_gaussians: 282866 | tracking_loss: 5246.7930 | mapping_loss: 0.0129]
  3%|▎         | 62/2000 [00:16<05:56,  5.43it/s, num_gaussians: 284179 | tracking_loss: 5427.8184 | mapping_loss: 0.0092]
  3%|▎         | 63/2000 [00:16<05:55,  5.45it/s, num_gaussians: 284179 | tracking_loss: 5427.8184 | mapping_loss: 0.0092]
  3%|▎         | 63/2000 [00:16<05:55,  5.45it/s, num_gaussians: 286034 | tracking_loss: 5751.0039 | mapping_loss: 0.0132]
  3%|▎         | 64/2000 [00:16<05:54,  5.46it/s, num_gaussians: 286034 | tracking_loss: 5751.0039 | mapping_loss: 0.0132]
  3%|▎         | 64/2000 [00:16<05:54,  5.46it/s, num_gaussians: 287207 | tracking_loss: 5767.2783 | mapping_loss: 0.0165]
  3%|▎         | 65/2000 [00:16<05:55,  5.45it/s, num_gaussians: 287207 | tracking_loss: 5767.2783 | mapping_loss: 0.0165]
  3%|▎         | 65/2000 [00:16<05:55,  5.45it/s, num_gaussians: 289311 | tracking_loss: 5306.4688 | mapping_loss: 0.0113]
  3%|▎         | 66/2000 [00:16<05:56,  5.43it/s, num_gaussians: 289311 | tracking_loss: 5306.4688 | mapping_loss: 0.0113]
  3%|▎         | 66/2000 [00:16<05:56,  5.43it/s, num_gaussians: 290342 | tracking_loss: 4986.6719 | mapping_loss: 0.0161]
  3%|▎         | 67/2000 [00:17<05:55,  5.43it/s, num_gaussians: 290342 | tracking_loss: 4986.6719 | mapping_loss: 0.0161]
  3%|▎         | 67/2000 [00:17<05:55,  5.43it/s, num_gaussians: 292819 | tracking_loss: 5244.9624 | mapping_loss: 0.0117]
  3%|▎         | 68/2000 [00:17<05:55,  5.44it/s, num_gaussians: 292819 | tracking_loss: 5244.9624 | mapping_loss: 0.0117]
  3%|▎         | 68/2000 [00:17<05:55,  5.44it/s, num_gaussians: 293857 | tracking_loss: 5254.2632 | mapping_loss: 0.0087]
  3%|▎         | 69/2000 [00:17<05:54,  5.44it/s, num_gaussians: 293857 | tracking_loss: 5254.2632 | mapping_loss: 0.0087]
  3%|▎         | 69/2000 [00:17<05:54,  5.44it/s, num_gaussians: 296055 | tracking_loss: 5464.6738 | mapping_loss: 0.0170]
  4%|▎         | 70/2000 [00:17<05:52,  5.47it/s, num_gaussians: 296055 | tracking_loss: 5464.6738 | mapping_loss: 0.0170]
  4%|▎         | 70/2000 [00:17<05:52,  5.47it/s, num_gaussians: 297672 | tracking_loss: 5169.2363 | mapping_loss: 0.0147]
  4%|▎         | 71/2000 [00:17<05:52,  5.46it/s, num_gaussians: 297672 | tracking_loss: 5169.2363 | mapping_loss: 0.0147]
  4%|▎         | 71/2000 [00:17<05:52,  5.46it/s, num_gaussians: 299237 | tracking_loss: 5661.1807 | mapping_loss: 0.0192]
  4%|▎         | 72/2000 [00:18<05:51,  5.49it/s, num_gaussians: 299237 | tracking_loss: 5661.1807 | mapping_loss: 0.0192]
  4%|▎         | 72/2000 [00:18<05:51,  5.49it/s, num_gaussians: 300644 | tracking_loss: 5121.9331 | mapping_loss: 0.0105]
  4%|▎         | 73/2000 [00:18<05:50,  5.50it/s, num_gaussians: 300644 | tracking_loss: 5121.9331 | mapping_loss: 0.0105]
  4%|▎         | 73/2000 [00:18<05:50,  5.50it/s, num_gaussians: 302392 | tracking_loss: 4566.6396 | mapping_loss: 0.0098]
  4%|▎         | 74/2000 [00:18<05:50,  5.49it/s, num_gaussians: 302392 | tracking_loss: 4566.6396 | mapping_loss: 0.0098]
  4%|▎         | 74/2000 [00:18<05:50,  5.49it/s, num_gaussians: 303665 | tracking_loss: 4827.0845 | mapping_loss: 0.0099]
  4%|▍         | 75/2000 [00:18<05:50,  5.50it/s, num_gaussians: 303665 | tracking_loss: 4827.0845 | mapping_loss: 0.0099]
  4%|▍         | 75/2000 [00:18<05:50,  5.50it/s, num_gaussians: 305915 | tracking_loss: 5148.8086 | mapping_loss: 0.0166]
  4%|▍         | 76/2000 [00:18<05:48,  5.52it/s, num_gaussians: 305915 | tracking_loss: 5148.8086 | mapping_loss: 0.0166]
  4%|▍         | 76/2000 [00:18<05:48,  5.52it/s, num_gaussians: 307069 | tracking_loss: 4874.3848 | mapping_loss: 0.0089]
  4%|▍         | 77/2000 [00:18<05:48,  5.52it/s, num_gaussians: 307069 | tracking_loss: 4874.3848 | mapping_loss: 0.0089]
  4%|▍         | 77/2000 [00:18<05:48,  5.52it/s, num_gaussians: 308905 | tracking_loss: 3791.3132 | mapping_loss: 0.0092]
  4%|▍         | 78/2000 [00:19<05:48,  5.52it/s, num_gaussians: 308905 | tracking_loss: 3791.3132 | mapping_loss: 0.0092]
  4%|▍         | 78/2000 [00:19<05:48,  5.52it/s, num_gaussians: 310535 | tracking_loss: 3946.0918 | mapping_loss: 0.0112]
  4%|▍         | 79/2000 [00:19<05:47,  5.53it/s, num_gaussians: 310535 | tracking_loss: 3946.0918 | mapping_loss: 0.0112]
  4%|▍         | 79/2000 [00:19<05:47,  5.53it/s, num_gaussians: 311895 | tracking_loss: 3786.0161 | mapping_loss: 0.0123]
  4%|▍         | 80/2000 [00:19<05:48,  5.52it/s, num_gaussians: 311895 | tracking_loss: 3786.0161 | mapping_loss: 0.0123]
  4%|▍         | 80/2000 [00:19<05:48,  5.52it/s, num_gaussians: 313143 | tracking_loss: 4464.3237 | mapping_loss: 0.0097]
  4%|▍         | 81/2000 [00:19<05:45,  5.55it/s, num_gaussians: 313143 | tracking_loss: 4464.3237 | mapping_loss: 0.0097]
  4%|▍         | 81/2000 [00:19<05:45,  5.55it/s, num_gaussians: 314398 | tracking_loss: 4017.7808 | mapping_loss: 0.0143]
  4%|▍         | 82/2000 [00:19<05:43,  5.58it/s, num_gaussians: 314398 | tracking_loss: 4017.7808 | mapping_loss: 0.0143]
  4%|▍         | 82/2000 [00:19<05:43,  5.58it/s, num_gaussians: 316238 | tracking_loss: 3798.5991 | mapping_loss: 0.0120]
  4%|▍         | 83/2000 [00:20<05:41,  5.61it/s, num_gaussians: 316238 | tracking_loss: 3798.5991 | mapping_loss: 0.0120]
  4%|▍         | 83/2000 [00:20<05:41,  5.61it/s, num_gaussians: 317533 | tracking_loss: 3777.5449 | mapping_loss: 0.0117]
  4%|▍         | 84/2000 [00:20<05:43,  5.58it/s, num_gaussians: 317533 | tracking_loss: 3777.5449 | mapping_loss: 0.0117]
  4%|▍         | 84/2000 [00:20<05:43,  5.58it/s, num_gaussians: 318663 | tracking_loss: 3414.0171 | mapping_loss: 0.0095]
